dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Trace,22.0,[ 5  9 13 17 21 25 29 33 37],"[0.3569391556512081, 0.5226277846396188, 0.643168441259109, 0.7075316250835456, 0.7727319125926688, 0.8479864297517501, 0.8793281684682308, 0.898870096744445, 0.9396165941808922]","[0.38445034 0.50760075 0.60397927 0.68564753 0.7576804  0.82277974
 0.8825851  0.93817926 0.99032126]",$r$,dfa (short)
Shuffled,22.0,[ 5  9 13 17 21 25 29 33 37],"[0.37836776624400853, 0.6510199312998718, 0.8603767558525592, 1.0255754183689445, 1.1810296797700295, 1.3064054981317403, 1.4142780504047683, 1.5357310744972312, 1.612378609889581]","[0.411297   0.62499849 0.81202017 0.98288977 1.14244242 1.29341648
 1.43755593 1.57605937 1.70979609]",$r$,dfa (short)
Trace,23.0,[ 5  9 13 17 21 25 29],"[0.4799463297280158, 0.6138634051221733, 0.6659724569120731, 0.7668704035204424, 0.8089212226961202, 0.8431816508371524, 0.900063604256391]","[0.48669373 0.59830847 0.68080567 0.74807991 0.80571994 0.85660869
 0.90245299]",$r$,dfa (short)
Shuffled,23.0,[ 5  9 13 17 21 25 29],"[0.42473758572201825, 0.6781649210021572, 0.7966747672289642, 0.8993906136061924, 1.0240788851163127, 1.1357167567703041, 1.2159211472667064]","[0.44818925 0.63006678 0.77970429 0.91084084 1.02948857 1.1389381
 1.2412298 ]",$r$,dfa (short)
Trace,24.0,[ 5  9 13 17 21 25 29 33 37],"[0.43196345557774435, 0.5786650586668916, 0.6468406095079229, 0.6910739075259167, 0.7477372785140552, 0.780940914024794, 0.8176004605840543, 0.8507773098731144, 0.8734069444365155]","[0.45435655 0.55419143 0.62751881 0.68706357 0.73791857 0.78270189
 0.82295931 0.85968896 0.89357726]",$r$,dfa (short)
Shuffled,24.0,[ 5  9 13 17 21 25 29 33 37],"[0.4769981534372829, 0.6809481319019234, 0.8186153873777539, 0.8904853550330273, 0.9580895250598738, 0.985209372130237, 1.0221500114706383, 1.0691571279181689, 1.0936750980186265]","[0.52091624 0.65784743 0.7612639  0.84682638 0.92094201 0.98695554
 1.0468657  1.10197591 1.15319007]",$r$,dfa (short)
Trace,25.0,[ 5  9 13 17 21 25 29 33 37 41],"[0.4552551697454393, 0.6111722851837006, 0.7571578943334847, 0.844036215087315, 0.897669183864319, 0.9481201442784994, 1.0018459401135282, 1.0345729905503787, 1.0619438598334237, 1.0842574326809775]","[0.48394975 0.6154541  0.71532992 0.79827425 0.87032654 0.93464937
 0.99313719 1.04702785 1.09718127 1.14422266]",$r$,dfa (short)
Shuffled,25.0,[ 5  9 13 17 21 25 29 33 37 41],"[0.3972597539066142, 0.7471561714968341, 0.9224016894625401, 1.0386939270887638, 1.160814666579075, 1.2584406924596039, 1.3261014556704467, 1.3923512846070805, 1.4667233160851063, 1.5166406039586995]","[0.47332555 0.66988988 0.83247747 0.97547686 1.10521086 1.22515035
 1.33745247 1.44357022 1.54453943 1.64113043]",$r$,dfa (short)
Trace,27.0,[ 5  9 13],"[0.4444719591461339, 0.5988730135088448, 0.6865389316351864]",[0.44792633 0.58694608 0.69508751],$r$,dfa (short)
Shuffled,27.0,[ 5  9 13],"[0.5033808174785978, 0.6293136841160444, 0.7282764284695911]",[0.50288432 0.63092941 0.72712859],$r$,dfa (short)
Trace,28.0,[ 5  9 13 17 21],"[0.4248143363879403, 0.6515955314680303, 0.8279934758903555, 1.0028352516448387, 1.0568939410539948]",[0.43482046 0.63872169 0.81243658 0.96829684 1.11184837],$r$,dfa (short)
Shuffled,28.0,[ 5  9 13 17 21],"[0.4640173959910237, 0.6210708388027494, 0.6614244352403141, 0.6638848151900623, 0.6862484630573783]",[0.49193105 0.57403008 0.63222185 0.67836273 0.71706642],$r$,dfa (short)
