dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Trace,79.0,[ 5  9 13 17],"[0.4480717068216047, 0.6233971543948695, 0.7126028760111872, 0.7403993085881398]",[0.46275608 0.59299859 0.69252067 0.77550995],$\phi$,dfa (short)
Shuffled,79.0,[ 5  9 13 17],"[0.4374413354151615, 0.8027537023969955, 1.0179805384739018, 1.2140629553259066]",[0.45564425 0.74418433 1.01150834 1.2653391 ],$\phi$,dfa (short)
Trace,80.0,[ 5  9 13 17],"[0.5342724919488466, 0.6782498027568552, 0.7683046397347305, 0.8549774265970442]",[0.53650029 0.67132955 0.77241147 0.85563031],$\phi$,dfa (short)
Shuffled,80.0,[ 5  9 13 17],"[0.4320911120956128, 0.7478506221897671, 0.8074354653421372, 0.8513281757845094]",[0.46711387 0.64790679 0.7950697  0.92311227],$\phi$,dfa (short)
Trace,81.0,[ 5  9 13],"[0.4925849103203534, 0.6542217020867732, 0.7859001911569272]",[0.49213834 0.65576539 0.78476162],$\phi$,dfa (short)
Shuffled,81.0,[ 5  9 13],"[0.5031442687268693, 0.6336807573759584, 0.7098851081760629]",[0.50554945 0.62587681 0.71531711],$\phi$,dfa (short)
Trace,82.0,[ 5  9 13],"[0.40628922003322954, 0.6104921506856376, 0.6939089827327181]",[0.41434968 0.58011079 0.71604439],$\phi$,dfa (short)
Shuffled,82.0,[ 5  9 13],"[0.4119284503448678, 0.70167854623464, 0.8068205919015405]",[0.42448319 0.6490197  0.84648368],$\phi$,dfa (short)
Trace,101.0,[ 5  9 13],"[0.5146353939049046, 0.7071480989800091, 0.8288790718953549]",[0.51783561 0.69584849 0.83713327],$\phi$,dfa (short)
Shuffled,101.0,[ 5  9 13],"[0.4222886148485077, 0.7029941817545813, 0.836802267810071]",[0.43186608 0.66319865 0.86734369],$\phi$,dfa (short)
Trace,102.0,[ 5  9 13],"[0.39537023651849573, 0.5403032071462053, 0.6492145627905824]",[0.39609135 0.53775095 0.6511083 ],$\phi$,dfa (short)
Shuffled,102.0,[ 5  9 13],"[0.6254879032613211, 0.6951515507641287, 0.7057328511245926]",[0.6304504  0.68102274 0.71470399],$\phi$,dfa (short)
Trace,111.0,[ 5  9 13 17 21 25],"[0.4424136931959747, 0.7420628878442713, 0.8837575801588781, 0.9444469250652374, 0.9943424837222918, 1.0602625991188797]",[0.49094342 0.66678299 0.80753469 0.92862538 1.03666188 1.13520579],$\phi$,dfa (short)
Shuffled,111.0,[ 5  9 13 17 21 25],"[0.47879401490496637, 0.6926335728670427, 0.9036074023577234, 1.1447622136139657, 1.3637502155117873, 1.5235400624473834]",[0.46436821 0.71474346 0.93609326 1.13971599 1.33084202 1.51245024],$\phi$,dfa (short)
Trace,112.0,[ 5  9 13 17 21 25],"[0.4804898046113251, 0.6509209453386888, 0.755887870726213, 0.8264637752897183, 0.9130368051794924, 0.9767181537269409]",[0.49091249 0.6335276  0.74311998 0.83485321 0.91501629 0.9869239 ],$\phi$,dfa (short)
Shuffled,112.0,[ 5  9 13 17 21 25],"[0.4762162357143818, 0.6344628381608048, 0.765648847294946, 0.911625447054393, 1.0445627699323112, 1.1528241309574023]",[0.46560139 0.64457545 0.79003622 0.91646819 1.0301492  1.13449219],$\phi$,dfa (short)
Trace,115.0,[ 5  9 13],"[0.45328785647573877, 0.7111988889387746, 0.8706609607438065]",[0.45891037 0.68877845 0.88798738],$\phi$,dfa (short)
