dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Shuffled,33.0,[ 5  9 13 17 21 25 29 33],"[0.4816441450332267, 0.7522866427566619, 0.900603535398552, 0.9859756306239379, 1.0422369369682583, 1.087971533981474, 1.1426642789219439, 1.1911998147528655]","[0.53669742 0.70020743 0.82695683 0.93367429 1.02734569 1.11167079
 1.18888542 1.26046118]",$r$,dfa (short)
Trace,34.0,[ 5  9 13 17 21 25 29 33],"[0.47683705234780116, 0.6060679724312149, 0.6657809191896612, 0.6839785152905251, 0.6845059219728044, 0.7005803400845068, 0.7008396689285437, 0.6997456608490015]","[0.51778919 0.57872977 0.62045037 0.65277188 0.67941243 0.70221054
 0.72221945 0.74010251]",$r$,dfa (short)
Shuffled,34.0,[ 5  9 13 17 21 25 29 33],"[0.3705836205970374, 0.6672476400866697, 0.8425475565857314, 0.9936556336839405, 1.1249750624565007, 1.271442837475013, 1.4013455020357777, 1.5108147187112955]","[0.40318231 0.6152647  0.80149197 0.97202095 1.1315287  1.28266896
 1.42713425 1.56608922]",$r$,dfa (short)
Trace,35.0,[ 5  9 13 17 21 25 29 33],"[0.5213606421527092, 0.717808645368911, 0.8394053318718484, 0.9600604255215888, 1.0544594828158746, 1.1143602281631122, 1.1539623020762084, 1.1870617997839994]","[0.54282242 0.70322059 0.82685851 0.93056269 1.02132872 1.10284999
 1.17735307 1.24630051]",$r$,dfa (short)
Shuffled,35.0,[ 5  9 13 17 21 25 29 33],"[0.440798008141017, 0.6401874814015556, 0.755104537560305, 0.8558158206037444, 0.9809305090550118, 1.0927472685599868, 1.207243611994362, 1.3055323959319305]","[0.44381459 0.6178025  0.75983139 0.88364488 0.99522025 1.09781485
 1.19344165 1.28345015]",$r$,dfa (short)
Trace,36.0,[ 5  9 13 17 21 25 29 33],"[0.5434550260853259, 0.6814250114892401, 0.7616088478166753, 0.810880573266072, 0.8432646229792288, 0.880360035417615, 0.910212505308877, 0.926953280832215]","[0.56555311 0.66543036 0.736697   0.79345783 0.84123054 0.88280658
 0.91981376 0.95329244]",$r$,dfa (short)
Shuffled,36.0,[ 5  9 13 17 21 25 29 33],"[0.4434454399407189, 0.6612571840440234, 0.805579752678921, 0.9587464123703122, 1.0605655089970973, 1.136157006860574, 1.1856364811931281, 1.192771064607606]","[0.47055926 0.64521845 0.78609148 0.90790761 1.01701262 1.11684181
 1.20950708 1.2964182 ]",$r$,dfa (short)
Trace,37.0,[ 5  9 13 17 21 25 29 33],"[0.5141660641808314, 0.7144144153578597, 0.8123517113684161, 0.8956714835181223, 0.9416736918007994, 0.9783427133588247, 1.0237387575056993, 1.0589381144110477]","[0.54907455 0.68147105 0.78008087 0.86090851 0.93043031 0.99200129
 1.0476143  1.09856254]",$r$,dfa (short)
Shuffled,37.0,[ 5  9 13 17 21 25 29 33],"[0.3961719848839864, 0.658855279186383, 0.8168649523921755, 0.8987895989494444, 0.9250983752657226, 0.9536801612680376, 0.9781956252608097, 1.0069744721044174]","[0.46177544 0.60660494 0.71949051 0.81488578 0.89885265 0.97461124
 1.04411218 1.10864184]",$r$,dfa (short)
Trace,38.0,[ 5  9 13 17 21 25 29 33],"[0.35000087281162756, 0.6185686056176118, 0.7482182275837824, 0.8439678647760278, 0.9138932219718423, 0.9675455855871312, 1.0287334976057563, 1.0830734618251878]","[0.40007489 0.55700698 0.68512969 0.79683031 0.89749677 0.9900655
 1.07635123 1.1575706 ]",$r$,dfa (short)
