dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Shuffled,48.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61],"[0.4658051540664435, 0.7225499680746549, 0.8808525518216619, 1.0151582731189388, 1.1128177793680536, 1.1727970448237255, 1.2157410692455717, 1.2510297218065252, 1.276160857838271, 1.2980142688427228, 1.3177950299300196, 1.335795119106373, 1.3497782874379876, 1.3610590385198411, 1.3706906558548166]","[0.56874218 0.71629842 0.82749737 0.91936465 0.99885386 1.06959069
 1.13373972 1.1927114  1.24748327 1.29876459 1.34708863 1.39286785
 1.43642881 1.47803508 1.51790288]",$r$,dfa (short)
Trace,51.0,[ 5  9 13],"[0.46197481502581084, 0.6087127710075424, 0.6505947875936419]",[0.46963379 0.58325281 0.66792102],$r$,dfa (short)
Shuffled,51.0,[ 5  9 13],"[0.43230123618183286, 0.719963741490393, 0.9051939945235242]",[0.43838839 0.69427483 0.9256532 ],$r$,dfa (short)
Trace,52.0,[ 5  9 13 17 21],"[0.515946466170853, 0.7227544645297173, 0.7888436228667846, 0.8292003844780266, 0.8444911797306969]",[0.54712998 0.66878792 0.75829857 0.83106901 0.89327402],$r$,dfa (short)
Shuffled,52.0,[ 5  9 13 17 21],"[0.4506104151167678, 0.6016170696778852, 0.7853681642035282, 0.8682791590018404, 0.8815277852386649]",[0.45717961 0.61320662 0.73685921 0.84252779 0.93632716],$r$,dfa (short)
Trace,55.0,[ 5  9 13 17 21 25 29 33 37 41 45 49],"[0.4718166699787411, 0.6274783489888957, 0.6811671027101834, 0.7195757317111353, 0.7463978467272148, 0.7771982747940317, 0.7914643032037263, 0.8029531161432001, 0.815680443399609, 0.8271729788249814, 0.8343123112780291, 0.8492043474205994]","[0.52174858 0.59709971 0.64967857 0.6909344  0.72526766 0.75487732
 0.78103343 0.80454131 0.82594628 0.84563606 0.86389699 0.88094697]",$r$,dfa (short)
Shuffled,55.0,[ 5  9 13 17 21 25 29 33 37 41 45 49],"[0.48398924674093685, 0.6992976821773647, 0.8790036300659314, 0.9985962165601333, 1.0545859130776924, 1.1006994284294465, 1.1565785591949935, 1.206632799093601, 1.2514113540822829, 1.2955632972453346, 1.3273017506402711, 1.3532711280021579]","[0.54157694 0.69592413 0.81412637 0.91283909 0.99895141 1.07608743
 1.14642583 1.21139441 1.27198754 1.32892977 1.38276789 1.43392632]",$r$,dfa (short)
Trace,57.0,[ 5  9 13 17 21 25 29 33],"[0.33027575487077543, 0.5083178034209752, 0.6619432107513077, 0.7351034245101288, 0.7656413573107257, 0.8117367309181857, 0.837822414291658, 0.8542510127538668]","[0.36842538 0.49260697 0.59077457 0.67452294 0.74876919 0.81614582
 0.87825721 0.93616672]",$r$,dfa (short)
Shuffled,57.0,[ 5  9 13 17 21 25 29 33],"[0.418420530866137, 0.6884218787861864, 0.8692248667619783, 0.9927403725716772, 1.0654855211262986, 1.1225959105658645, 1.1955430294865008, 1.2543491829777091]","[0.46645286 0.64817041 0.7963008  0.92531114 1.04148644 1.14824909
 1.24771275 1.34129374]",$r$,dfa (short)
Trace,60.0,[ 5  9 13],"[0.45872424095305103, 0.6128827319956122, 0.6568283259999966]",[0.466762   0.58583491 0.67532093],$r$,dfa (short)
Shuffled,60.0,[ 5  9 13],"[0.4200160622306372, 0.690803501955837, 0.8884759538912088]",[0.42391809 0.67440232 0.90170629],$r$,dfa (short)
Trace,61.0,[ 5  9 13 17 21],"[0.490292281230115, 0.5779174017488635, 0.6025979986835115, 0.6202603143263389, 0.6338917067548178]",[0.50280837 0.55738178 0.59449602 0.62312163 0.64663697],$r$,dfa (short)
Shuffled,61.0,[ 5  9 13 17 21],"[0.5018073650253307, 0.6744292991424848, 0.8468431850826992, 0.9577372048548011, 1.0541644701529231]",[0.50174823 0.68332685 0.82899013 0.95449055 1.06658596],$r$,dfa (short)
Trace,64.0,[ 5  9 13],"[0.507038292579879, 0.6927484357916539, 0.7412280912148259]",[0.5171718  0.65802794 0.76504857],$r$,dfa (short)
Shuffled,64.0,[ 5  9 13],"[0.5619688242536554, 0.6987969587271307, 0.8194479134960182]",[0.55997295 0.70528729 0.81480086],$r$,dfa (short)
Trace,69.0,[ 5  9 13 17],"[0.38538426849557406, 0.48212632515885745, 0.5936705358747182, 0.64667190811175]",[0.38256802 0.49395609 0.57958651 0.65128196],$r$,dfa (short)
Shuffled,69.0,[ 5  9 13 17],"[0.4266358173757483, 0.5538249446762499, 0.5914709424436135, 0.6263166143312551]",[0.43812021 0.52652379 0.59068654 0.64237528],$r$,dfa (short)
Trace,74.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65],"[0.3931217756320678, 0.5772925270096884, 0.649070067170748, 0.7136220064527152, 0.7639139299618865, 0.7974754820790211, 0.8320398517007607, 0.869290146329939, 0.8960113545636329, 0.9253199332360341, 0.9574348038454858, 0.9861118385176361, 1.0143842610717904, 1.0443781608363023, 1.0702659919209274, 1.096494999665974]","[0.43967167 0.54332147 0.62025191 0.68316237 0.73717764 0.78494747
 0.82804343 0.86748408 0.90397206 0.93801517 0.96999384 1.00020137
 1.02886931 1.05618403 1.08229806 1.10733804]",$r$,dfa (short)
Shuffled,74.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65],"[0.37605335463798006, 0.5551434438909116, 0.7784193778886884, 0.9369655235983836, 1.034935598495781, 1.1256184328379568, 1.2095954753896292, 1.2972050238736743, 1.3818109289677365, 1.4598157801579843, 1.5349683109646852, 1.5992814571370568, 1.645121858246378, 1.6825043232353558, 1.7152944248192945, 1.7505373943061364]","[0.41677552 0.5892811  0.73185804 0.85719219 0.97085473 1.07590265
 1.1742352  1.26713133 1.35550258 1.4400267  1.52122441 1.59950645
 1.67520377 1.74858789 1.81988493 1.88928564]",$r$,dfa (short)
Trace,75.0,[ 5  9 13 17 21],"[0.48320326590618484, 0.715625973835804, 0.780904541136755, 0.8545828633632243, 0.8815948731597696]",[0.5133459  0.65495498 0.7627843  0.85248972 0.93051783],$r$,dfa (short)
Shuffled,75.0,[ 5  9 13 17 21],"[0.4816973202604935, 0.6777803033875656, 0.7562600291954488, 0.847024862150824, 0.9321251929185965]",[0.49505237 0.64399401 0.75918148 0.85601254 0.94090552],$r$,dfa (short)
Trace,77.0,[ 5  9 13 17 21],"[0.2886167937349749, 0.393060197267161, 0.42958859597977495, 0.47701382993992414, 0.5308859775345247]",[0.29489533 0.37462815 0.43513254 0.48535112 0.52895623],$r$,dfa (short)
